x y n
5.8 -5.8 100000
5.8 -5.8 100000
5.8 -5.8 100000
5.8 -5.8 100000
5.8 -5.8 100000
5.8 -5.8 100000
5.8 -5.8 100000
5.8 -5.8 100000
5.8 -5.8 100000
5.8 -5.8 100000
5.8 -5.8 100000
5.8 -5.8 100000
5.8 -5.8 100000
5.8 -5.8 100000
5.8 -5.8 100000
5.8 -5.8 100000
5.8 -5.8 100000
5.8 -5.8 100000
5.8 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
7.73333 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
9.66667 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
11.6 -5.8 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-11.6 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-9.66667 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-7.73333 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-5.8 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-3.86667 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-1.93333 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
-2.38419e-07 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
1.93333 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
3.86667 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
5.8 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
7.73333 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
9.66667 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
11.6 -7.73333 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-9.66667 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-7.73333 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-5.8 -9.66667 100000
-3.86667 -9.66667 100000
-3.86667 -9.66667 100000
-3.86667 -9.66667 100000
-3.86667 -9.66667 100000
-3.86667 -9.66667 100000
-3.86667 -9.66667 100000
-3.86667 -9.66667 100000
-3.86667 -9.66667 100000
-3.86667 -9.66667 100000
-3.86667 -9.66667 100000
-3.86667 -9.66667 100000
-3.86667 -9.66667 100000
-3.86667 -9.66667 100000
-3.86667 -9.66667 100000
-3.86667 -9.66667 100000
-3.86667 -9.66667 100000
-3.86667 -9.66667 100000
